<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
GAZP,D,20090824,000000,170.00000,172.30000,165.81000,169.10000
GAZP,D,20090825,000000,165.14000,174.10000,164.32000,169.22000
GAZP,D,20090826,000000,168.98000,172.00000,163.10000,167.60000
GAZP,D,20090827,000000,166.16000,168.67000,162.01000,163.30000
GAZP,D,20090828,000000,165.89000,169.70000,165.60000,167.30000
GAZP,D,20090831,000000,164.50000,165.09000,161.85000,163.10000
GAZP,D,20090901,000000,164.50000,166.21000,162.33000,163.71000
GAZP,D,20090902,000000,160.78000,161.56000,157.83000,159.36000
GAZP,D,20090903,000000,160.30000,161.22000,158.00000,158.50000
GAZP,D,20090904,000000,159.51000,162.70000,154.62000,157.51000
GAZP,D,20090907,000000,159.60000,162.44000,157.80000,161.88000
GAZP,D,20090908,000000,161.88000,167.19000,161.58000,166.00000
GAZP,D,20090909,000000,165.80000,170.48000,163.80000,170.36000
GAZP,D,20090910,000000,172.15000,175.44000,170.40000,172.80000
GAZP,D,20090911,000000,174.84000,176.00000,172.80000,173.95000
GAZP,D,20090914,000000,170.01000,172.40000,168.90000,172.30000
GAZP,D,20090915,000000,173.10000,177.43000,172.82000,176.60000
GAZP,D,20090916,000000,179.05000,183.49000,178.32000,181.99000
GAZP,D,20090917,000000,184.41000,186.39000,179.22000,181.50000
GAZP,D,20090918,000000,179.14000,182.68000,176.75000,182.45000
GAZP,D,20090921,000000,180.45000,181.40000,175.85000,175.97000
GAZP,D,20090922,000000,177.56000,184.42000,177.56000,183.40000
GAZP,D,20090923,000000,182.98000,186.35000,179.81000,180.18000
GAZP,D,20090924,000000,178.36000,183.75000,176.61000,177.10000
GAZP,D,20090925,000000,178.89000,179.65000,175.10000,177.80000
GAZP,D,20090928,000000,175.19000,180.64000,174.32000,180.59000
GAZP,D,20090929,000000,181.15000,182.26000,177.64000,179.49000
GAZP,D,20090930,000000,180.00000,180.19000,174.32000,175.00000
GAZP,D,20091001,000000,176.89000,179.15000,175.51000,175.97000
GAZP,D,20091002,000000,173.40000,174.10000,167.00000,171.01000
GAZP,D,20091005,000000,172.00000,173.25000,169.56000,170.50000
GAZP,D,20091006,000000,173.35000,175.69000,172.60000,175.10000
GAZP,D,20091007,000000,175.99000,178.12000,173.52000,174.15000
GAZP,D,20091008,000000,176.00000,179.00000,176.00000,178.81000
GAZP,D,20091009,000000,179.30000,183.00000,177.10000,181.61000
GAZP,D,20091012,000000,183.51000,193.00000,183.18000,192.94000
GAZP,D,20091013,000000,192.77000,195.38000,188.20000,190.50000
GAZP,D,20091014,000000,194.69000,201.75000,194.60000,200.45000
GAZP,D,20091015,000000,204.56000,204.97000,195.02000,196.01000
GAZP,D,20091016,000000,200.08000,200.68000,190.60000,191.50000
GAZP,D,20091019,000000,193.97000,196.10000,190.37000,195.82000
GAZP,D,20091020,000000,198.90000,199.85000,194.82000,196.49000
GAZP,D,20091021,000000,194.91000,197.00000,191.23000,197.00000
GAZP,D,20091022,000000,194.00000,194.40000,190.08000,192.23000
GAZP,D,20091023,000000,195.10000,196.19000,192.56000,193.50000
GAZP,D,20091026,000000,192.51000,198.10000,191.93000,193.80000
GAZP,D,20091027,000000,192.11000,192.87000,186.65000,189.73000
GAZP,D,20091028,000000,188.57000,189.05000,178.00000,178.59000
GAZP,D,20091029,000000,176.96000,184.49000,173.78000,184.10000
GAZP,D,20091030,000000,185.49000,185.49000,175.04000,175.90000
GAZP,D,20091102,000000,174.31000,181.20000,172.30000,180.99000
GAZP,D,20091103,000000,178.99000,179.10000,173.70000,174.18000
GAZP,D,20091105,000000,176.00000,180.17000,174.63000,180.00000
GAZP,D,20091106,000000,180.40000,180.50000,173.51000,174.95000
GAZP,D,20091109,000000,177.07000,181.86000,177.03000,181.82000
GAZP,D,20091110,000000,181.45000,184.72000,178.55000,183.31000
GAZP,D,20091111,000000,183.37000,185.64000,181.02000,181.20000
GAZP,D,20091112,000000,180.94000,180.94000,176.66000,179.35000
GAZP,D,20091113,000000,177.25000,178.99000,176.39000,178.90000
GAZP,D,20091116,000000,182.00000,186.45000,181.99000,186.39000
GAZP,D,20091117,000000,185.29000,185.40000,181.37000,183.15000
GAZP,D,20091118,000000,184.87000,189.51000,183.41000,184.66000
GAZP,D,20091119,000000,183.65000,185.39000,180.50000,180.70000
GAZP,D,20091120,000000,181.32000,182.68000,177.55000,177.99000
GAZP,D,20091123,000000,180.90000,181.70000,178.32000,179.20000
GAZP,D,20091124,000000,177.00000,177.97000,174.21000,175.91000
GAZP,D,20091125,000000,176.55000,177.11000,169.53000,171.99000
GAZP,D,20091126,000000,170.00000,170.00000,164.71000,167.19000
GAZP,D,20091127,000000,161.90000,171.70000,158.75000,169.00000
GAZP,D,20091130,000000,171.96000,172.50000,165.24000,166.49000
GAZP,D,20091201,000000,167.53000,170.37000,166.70000,168.59000
GAZP,D,20091202,000000,168.50000,171.60000,166.02000,167.50000
GAZP,D,20091203,000000,168.60000,170.46000,163.02000,163.28000
GAZP,D,20091204,000000,162.05000,168.78000,161.20000,168.55000
GAZP,D,20091207,000000,166.62000,167.28000,163.24000,166.00000
GAZP,D,20091208,000000,164.50000,168.13000,163.75000,167.20000
GAZP,D,20091209,000000,166.30000,168.50000,165.00000,167.01000
GAZP,D,20091210,000000,165.88000,167.77000,164.16000,166.09000
GAZP,D,20091211,000000,167.10000,167.80000,165.66000,166.11000
GAZP,D,20091214,000000,167.50000,167.75000,165.83000,167.09000
GAZP,D,20091215,000000,167.72000,172.24000,167.08000,172.19000
GAZP,D,20091216,000000,171.70000,181.70000,171.56000,181.02000
GAZP,D,20091217,000000,179.33000,184.00000,175.78000,177.00000
GAZP,D,20091218,000000,177.70000,182.82000,177.53000,181.60000
GAZP,D,20091221,000000,183.22000,184.39000,181.10000,183.90000
GAZP,D,20091222,000000,183.78000,183.95000,181.64000,182.51000
GAZP,D,20091223,000000,183.66000,185.70000,182.65000,184.77000
GAZP,D,20091224,000000,186.00000,186.09000,179.26000,180.99000
GAZP,D,20091225,000000,181.58000,182.57000,178.60000,182.20000
GAZP,D,20091228,000000,182.91000,183.57000,180.82000,181.11000
GAZP,D,20091229,000000,181.60000,183.90000,180.86000,183.74000
GAZP,D,20091230,000000,183.30000,183.55000,180.84000,181.70000
GAZP,D,20091231,000000,182.78000,183.33000,182.55000,183.09000
GAZP,D,20100111,000000,192.55000,196.90000,191.00000,194.50000
GAZP,D,20100112,000000,194.10000,195.80000,190.55000,191.80000
GAZP,D,20100113,000000,189.80000,191.86000,188.30000,189.30000
GAZP,D,20100114,000000,191.19000,191.46000,188.88000,190.83000
GAZP,D,20100115,000000,190.00000,192.10000,187.25000,187.86000
GAZP,D,20100118,000000,186.97000,190.50000,186.60000,190.40000
GAZP,D,20100119,000000,190.14000,190.47000,187.36000,189.76000
GAZP,D,20100120,000000,189.20000,189.90000,185.82000,185.98000
GAZP,D,20100121,000000,187.16000,187.19000,182.30000,182.76000
GAZP,D,20100122,000000,181.49000,183.00000,178.51000,181.50000
GAZP,D,20100125,000000,179.00000,184.39000,178.94000,182.85000
GAZP,D,20100126,000000,180.01000,182.50000,177.10000,181.29000
GAZP,D,20100127,000000,180.70000,183.95000,178.00000,182.01000
GAZP,D,20100128,000000,183.75000,185.98000,181.67000,182.30000
GAZP,D,20100129,000000,180.52000,186.47000,179.90000,186.44000
GAZP,D,20100201,000000,184.75000,190.40000,183.50000,189.85000
GAZP,D,20100202,000000,191.29000,192.68000,190.02000,192.21000
GAZP,D,20100203,000000,194.00000,195.27000,192.30000,192.70000
GAZP,D,20100204,000000,192.64000,193.39000,185.78000,186.59000
GAZP,D,20100205,000000,183.04000,185.14000,178.42000,182.31000
GAZP,D,20100208,000000,181.80000,184.35000,174.65000,175.31000
GAZP,D,20100209,000000,176.98000,178.44000,173.28000,174.91000
GAZP,D,20100210,000000,176.11000,176.53000,169.90000,171.48000
GAZP,D,20100211,000000,173.53000,174.18000,167.32000,168.40000
GAZP,D,20100212,000000,170.49000,172.20000,162.01000,163.04000
GAZP,D,20100215,000000,163.55000,165.16000,162.50000,164.45000
GAZP,D,20100216,000000,165.47000,172.30000,165.25000,172.18000
GAZP,D,20100217,000000,173.77000,174.50000,171.05000,171.35000
GAZP,D,20100218,000000,170.55000,170.74000,166.36000,168.40000
GAZP,D,20100219,000000,164.80000,171.97000,163.55000,171.83000
GAZP,D,20100224,000000,170.03000,172.12000,167.81000,171.00000
GAZP,D,20100225,000000,170.00000,170.97000,164.50000,165.48000
GAZP,D,20100226,000000,166.90000,168.17000,164.29000,166.72000
GAZP,D,20100227,000000,166.71000,167.90000,166.21000,167.61000
GAZP,D,20100301,000000,168.70000,170.71000,166.33000,168.20000
GAZP,D,20100302,000000,167.98000,171.21000,167.26000,169.51000
GAZP,D,20100303,000000,168.89000,171.10000,167.12000,170.10000
