<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
LKOH,D,20031215,000000,680.95000,684.22000,675.67000,679.78000
LKOH,D,20031216,000000,676.37000,679.70000,656.00000,656.60000
LKOH,D,20031217,000000,656.75000,659.00000,645.50000,649.70000
LKOH,D,20031218,000000,646.53000,654.63000,640.00000,649.00000
LKOH,D,20031219,000000,650.11000,665.02000,649.90000,663.20000
LKOH,D,20031222,000000,664.01000,669.49000,655.55000,664.98000
LKOH,D,20031223,000000,660.00000,675.95000,658.65000,670.50000
LKOH,D,20031224,000000,670.26000,677.00000,664.00000,664.00000
LKOH,D,20031225,000000,664.15000,673.40000,660.50000,673.00000
LKOH,D,20031226,000000,676.45000,676.45000,666.93000,669.81000
LKOH,D,20031229,000000,670.00000,675.90000,668.50000,675.00000
LKOH,D,20031230,000000,679.15000,679.48000,670.51000,677.00000
LKOH,D,20040105,000000,681.05000,718.85000,681.05000,718.02000
LKOH,D,20040106,000000,722.00000,725.00000,714.00000,718.00000
LKOH,D,20040108,000000,710.01000,715.40000,699.11000,700.00000
LKOH,D,20040109,000000,704.00000,716.00000,703.00000,714.89000
LKOH,D,20040112,000000,714.93000,721.96000,700.20000,700.21000
LKOH,D,20040113,000000,702.00000,719.80000,695.00000,703.00000
LKOH,D,20040114,000000,703.00000,709.30000,696.10000,709.00000
LKOH,D,20040115,000000,711.01000,712.20000,686.01000,687.80000
LKOH,D,20040116,000000,688.00000,703.00000,683.20000,691.80000
LKOH,D,20040119,000000,700.00000,705.60000,689.50000,705.00000
LKOH,D,20040120,000000,702.25000,718.90000,702.25000,718.00000
LKOH,D,20040121,000000,719.06000,733.49000,717.01000,733.48000
LKOH,D,20040122,000000,734.00000,735.00000,716.51000,732.00000
LKOH,D,20040123,000000,733.00000,746.80000,721.90000,742.90000
LKOH,D,20040126,000000,740.13000,745.00000,732.50000,740.37000
LKOH,D,20040127,000000,741.65000,752.99000,731.45000,751.60000
LKOH,D,20040128,000000,754.00000,755.99000,736.30000,738.00000
LKOH,D,20040129,000000,731.63000,750.00000,731.63000,742.10000
LKOH,D,20040130,000000,743.00000,743.00000,728.11000,736.00000
LKOH,D,20040202,000000,729.97000,741.87000,721.10000,722.00000
LKOH,D,20040203,000000,722.00000,731.80000,718.81000,729.90000
LKOH,D,20040204,000000,730.00000,742.00000,727.00000,740.49000
LKOH,D,20040205,000000,739.00000,739.47000,721.00000,721.50000
LKOH,D,20040206,000000,719.00000,726.97000,710.00000,726.97000
LKOH,D,20040209,000000,728.00000,731.95000,718.51000,722.99000
LKOH,D,20040210,000000,724.45000,728.45000,716.25000,723.80000
LKOH,D,20040211,000000,724.95000,734.99000,724.90000,730.00000
LKOH,D,20040212,000000,735.00000,746.00000,732.00000,744.99000
LKOH,D,20040213,000000,749.85000,752.50000,741.50000,751.60000
LKOH,D,20040216,000000,752.24000,758.49000,746.50000,757.90000
LKOH,D,20040217,000000,758.00000,769.50000,756.25000,763.01000
LKOH,D,20040218,000000,767.45000,773.00000,757.47000,768.79000
LKOH,D,20040219,000000,765.61000,769.54000,753.51000,756.40000
LKOH,D,20040220,000000,759.00000,767.50000,759.00000,765.00000
LKOH,D,20040224,000000,765.60000,777.77000,758.50000,773.89000
LKOH,D,20040225,000000,774.00000,782.31000,771.50000,773.69000
LKOH,D,20040226,000000,773.05000,792.50000,772.01000,790.50000
LKOH,D,20040227,000000,790.00000,802.09000,784.02000,801.80000
LKOH,D,20040301,000000,804.00000,828.85000,796.00000,828.49000
LKOH,D,20040302,000000,830.01000,834.90000,818.10000,819.40000
LKOH,D,20040303,000000,800.00000,823.50000,798.01000,823.00000
LKOH,D,20040304,000000,820.00000,834.00000,808.00000,830.50000
LKOH,D,20040305,000000,831.33000,839.70000,830.12000,837.00000
LKOH,D,20040309,000000,840.13000,843.50000,833.00000,839.10000
LKOH,D,20040310,000000,839.50000,840.00000,820.02000,822.94000
