<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
SNGS,D,20010609,000000,7.99400,8.05100,7.98000,8.04500
SNGS,D,20010613,000000,7.80000,7.95000,7.74000,7.81400
SNGS,D,20010614,000000,7.69000,7.78000,7.58300,7.60000
SNGS,D,20010615,000000,7.56900,7.74900,7.56900,7.71000
SNGS,D,20010618,000000,7.73900,7.97000,7.73900,7.89500
SNGS,D,20010619,000000,7.90200,8.04900,7.90200,8.03800
SNGS,D,20010620,000000,8.00000,8.00000,7.87100,7.92000
SNGS,D,20010621,000000,7.97500,8.04000,7.91100,7.95000
SNGS,D,20010622,000000,8.00000,8.15000,7.95000,8.08000
SNGS,D,20010625,000000,8.02000,8.15900,7.96000,7.97000
SNGS,D,20010626,000000,7.95000,7.96800,7.73300,7.75000
SNGS,D,20010627,000000,7.79900,7.89500,7.70000,7.70500
SNGS,D,20010628,000000,7.63000,7.69900,7.42000,7.55000
SNGS,D,20010629,000000,7.63000,7.65000,7.32000,7.40000
SNGS,D,20010702,000000,7.45000,7.53000,7.42300,7.42300
SNGS,D,20010703,000000,7.35500,7.47700,7.31000,7.32600
SNGS,D,20010704,000000,7.28000,7.32000,7.10000,7.31000
SNGS,D,20010705,000000,7.38500,7.64700,7.21500,7.54000
SNGS,D,20010706,000000,7.48000,7.51000,7.26000,7.27500
SNGS,D,20010709,000000,7.27000,7.35900,7.17800,7.23000
SNGS,D,20010710,000000,7.32000,7.32000,7.08500,7.10700
SNGS,D,20010711,000000,7.00000,7.01900,6.46000,6.57500
SNGS,D,20010712,000000,6.72000,7.33900,6.65000,6.90100
SNGS,D,20010713,000000,6.89000,7.00000,6.72000,6.91000
SNGS,D,20010716,000000,6.94500,7.10500,6.91100,7.08200
SNGS,D,20010717,000000,6.96100,7.07500,6.82000,6.84000
SNGS,D,20010718,000000,6.94900,6.98000,6.57000,6.63000
SNGS,D,20010719,000000,6.55000,6.73600,6.54000,6.72600
SNGS,D,20010720,000000,6.70000,6.81000,6.65600,6.68800
SNGS,D,20010723,000000,6.66000,6.94000,6.66000,6.84000
SNGS,D,20010724,000000,6.80000,6.86000,6.66300,6.71800
SNGS,D,20010725,000000,6.68500,6.83500,6.66000,6.82900
SNGS,D,20010726,000000,6.92000,7.25000,6.86000,7.25000
SNGS,D,20010727,000000,7.29800,7.44000,7.00000,7.04900
SNGS,D,20010730,000000,7.07000,7.10000,6.94200,7.00000
SNGS,D,20010731,000000,6.99000,6.99000,6.82900,6.86000
SNGS,D,20010801,000000,6.90000,6.96500,6.70000,6.89000
SNGS,D,20010802,000000,6.92000,7.00000,6.85000,7.00000
SNGS,D,20010803,000000,6.98000,7.06000,6.93000,6.95500
SNGS,D,20010806,000000,6.97000,6.98700,6.74100,6.81000
SNGS,D,20010807,000000,6.75000,6.78000,6.54200,6.77000
SNGS,D,20010808,000000,6.74000,6.85000,6.68000,6.85000
SNGS,D,20010809,000000,6.76100,6.91000,6.74000,6.90900
SNGS,D,20010810,000000,6.91000,7.11900,6.86000,6.99000
SNGS,D,20010813,000000,7.00000,7.05000,6.94200,7.03900
SNGS,D,20010814,000000,7.09200,7.18800,7.07000,7.17900
SNGS,D,20010815,000000,7.15000,7.17000,7.03000,7.17000
SNGS,D,20010816,000000,7.05000,7.09400,7.02000,7.08000
SNGS,D,20010817,000000,7.10000,7.21000,7.05000,7.08500
SNGS,D,20010820,000000,7.00100,7.27000,6.98600,7.26000
SNGS,D,20010821,000000,7.30000,7.36400,7.23000,7.28100
SNGS,D,20010822,000000,7.33800,7.79000,7.30300,7.75000
SNGS,D,20010823,000000,7.80000,7.80000,7.61000,7.73000
SNGS,D,20010824,000000,7.84000,7.97500,7.77000,7.91000
SNGS,D,20010827,000000,8.00000,8.36500,7.93000,8.16400
SNGS,D,20010828,000000,8.10000,8.23900,8.04200,8.16000
SNGS,D,20010829,000000,8.09000,8.13000,7.83500,7.86000
SNGS,D,20010830,000000,7.74000,7.77000,7.61500,7.67500
SNGS,D,20010831,000000,7.54000,7.77700,7.53000,7.74900
SNGS,D,20010903,000000,7.78000,7.92900,7.78000,7.83500
SNGS,D,20010904,000000,7.94000,8.06000,7.88900,7.94000
SNGS,D,20010905,000000,7.89000,7.90900,7.70100,7.76000
SNGS,D,20010906,000000,7.94000,7.97500,7.70500,7.70500
SNGS,D,20010907,000000,7.72000,7.81000,7.67000,7.70000
SNGS,D,20010910,000000,7.70500,7.77700,7.50100,7.53000
SNGS,D,20010911,000000,7.61800,7.78000,7.53000,7.70000
SNGS,D,20010912,000000,7.37000,7.43900,7.02100,7.15500
SNGS,D,20010913,000000,7.18000,7.30000,7.14000,7.23800
SNGS,D,20010914,000000,7.19000,7.22000,7.02000,7.06500
SNGS,D,20010917,000000,6.90100,7.00000,6.76000,6.95000
SNGS,D,20010918,000000,6.99000,7.25000,6.97000,7.24300
SNGS,D,20010919,000000,7.29800,7.48000,7.27000,7.47000
SNGS,D,20010920,000000,7.32000,7.35000,7.19500,7.23700
SNGS,D,20010921,000000,7.11900,7.11900,6.75000,6.86100
SNGS,D,20010924,000000,7.00000,7.08000,6.72000,6.86200
SNGS,D,20010925,000000,6.80000,6.80000,6.33000,6.47700
SNGS,D,20010926,000000,6.50000,6.50000,6.32000,6.32000
SNGS,D,20010927,000000,6.35000,6.45000,6.31500,6.38000
SNGS,D,20010928,000000,6.48000,6.61400,6.47500,6.58000
SNGS,D,20011001,000000,6.69000,6.71000,6.50100,6.51700
SNGS,D,20011002,000000,6.57000,6.57500,6.45500,6.51800
