<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
SBER,D,20030821,000000,7648.00000,7690.00000,7600.00000,7630.00000
SBER,D,20030822,000000,7649.00000,7649.99000,7400.00000,7530.00000
SBER,D,20030825,000000,7253.50000,7538.00000,7253.50000,7517.99000
SBER,D,20030826,000000,7502.50000,7540.00000,7475.00000,7500.00000
SBER,D,20030827,000000,7500.05000,7543.00000,7450.00000,7518.00000
SBER,D,20030828,000000,7500.01000,7700.00000,7500.01000,7650.00000
SBER,D,20030829,000000,8498.50000,8498.50000,7611.00000,7765.00000
SBER,D,20030901,000000,7732.00000,7950.00000,7731.00000,7890.02000
SBER,D,20030902,000000,7928.00000,8230.00000,7855.00000,8199.00000
SBER,D,20030903,000000,8200.50000,8456.00000,8180.00000,8270.00000
SBER,D,20030904,000000,8270.00000,8398.00000,8150.00000,8350.00000
SBER,D,20030905,000000,8388.00000,8500.00000,8210.05000,8255.01000
SBER,D,20030908,000000,8210.05000,8270.00000,8050.00000,8162.00000
SBER,D,20030909,000000,8195.00000,8274.00000,8175.00000,8234.99000
SBER,D,20030910,000000,8208.00000,8268.00000,8051.01000,8263.97000
SBER,D,20030911,000000,8250.00000,8338.90000,8210.00000,8310.00000
SBER,D,20030912,000000,8327.98000,8380.00000,8247.00000,8250.00000
SBER,D,20030915,000000,8337.50000,8400.00000,8275.00000,8335.00000
SBER,D,20030916,000000,8349.50000,8370.00000,8290.00000,8345.00000
SBER,D,20030917,000000,8345.00000,8367.98000,8124.00000,8190.00000
SBER,D,20030918,000000,8125.01000,8199.99000,8010.01000,8012.00000
SBER,D,20030919,000000,8002.50000,8059.99000,7900.00000,7900.00000
SBER,D,20030922,000000,7910.00000,7940.00000,7789.97000,7940.00000
SBER,D,20030923,000000,7940.00000,8039.99000,7920.00000,8033.00000
SBER,D,20030924,000000,8040.00000,8100.00000,7902.52000,7918.00000
SBER,D,20030925,000000,7920.00000,7929.99000,7755.00000,7770.00000
SBER,D,20030926,000000,7777.10000,7849.99000,7730.00000,7766.00000
SBER,D,20030929,000000,7806.50000,7884.00000,7755.00000,7883.00000
SBER,D,20030930,000000,7899.99000,8090.00000,7890.00000,8020.00000
SBER,D,20031001,000000,8030.00000,8155.00000,7977.01000,8129.00000
SBER,D,20031002,000000,8149.61000,8281.00000,8121.00000,8245.00000
SBER,D,20031003,000000,8247.55000,8362.00000,8211.02000,8298.98000
SBER,D,20031006,000000,8345.00000,8345.00000,8130.20000,8208.00000
SBER,D,20031007,000000,8220.00000,8330.00000,8190.00000,8190.00000
SBER,D,20031008,000000,8219.00000,9100.00000,8050.08000,8950.00000
SBER,D,20031009,000000,8950.00000,9350.00000,8777.00000,8870.00000
SBER,D,20031010,000000,8894.00000,8980.00000,8751.10000,8855.00000
SBER,D,20031013,000000,8900.00000,8969.99000,8860.00000,8931.00000
SBER,D,20031014,000000,9350.00000,9350.00000,8925.02000,8999.99000
SBER,D,20031015,000000,8950.00000,9098.89000,8950.00000,9074.00000
SBER,D,20031016,000000,9072.00000,9161.00000,9010.00000,9099.99000
SBER,D,20031017,000000,9134.50000,9134.50000,8950.00000,9029.00000
SBER,D,20031020,000000,9020.00000,9088.00000,8889.00000,8951.00000
SBER,D,20031021,000000,8665.01000,9020.00000,8405.00000,8644.90000
SBER,D,20031022,000000,8533.00000,8699.99000,8352.13000,8355.01000
SBER,D,20031023,000000,8325.50000,8384.86000,8150.00000,8210.00000
SBER,D,20031024,000000,8260.00000,8350.00000,8260.00000,8329.01000
SBER,D,20031027,000000,7800.00000,7909.00000,7000.00000,7908.90000
SBER,D,20031028,000000,7907.00000,8154.00000,7700.00000,8079.00000
SBER,D,20031029,000000,8051.50000,8100.00000,7680.00000,7910.00000
SBER,D,20031030,000000,7962.50000,7962.50000,7100.00000,7210.00000
SBER,D,20031031,000000,7375.00000,7763.00000,7311.00000,7706.90000
SBER,D,20031103,000000,7800.00000,8080.00000,7800.00000,8069.99000
SBER,D,20031104,000000,8175.00000,8175.00000,7955.00000,8080.01000
SBER,D,20031105,000000,8099.50000,8099.50000,7855.00000,7910.00000
SBER,D,20031106,000000,7899.99000,7958.00000,7790.00000,7860.00000
SBER,D,20031110,000000,7900.00000,7974.99000,7890.00000,7929.00000
SBER,D,20031111,000000,7949.50000,7949.50000,7651.12000,7705.00000
SBER,D,20031112,000000,7705.00000,7710.00000,7300.00000,7479.00000
SBER,D,20031113,000000,7465.00000,7590.00000,7401.20000,7420.00000
SBER,D,20031114,000000,7455.00000,7513.99000,7400.00000,7500.02000
SBER,D,20031117,000000,7509.50000,7509.50000,7280.00000,7320.00000
SBER,D,20031118,000000,7305.50000,7354.00000,7180.00000,7214.00000
SBER,D,20031119,000000,7208.00000,7208.00000,7007.00000,7116.00000
SBER,D,20031120,000000,7114.50000,7270.00000,7114.50000,7255.00000
SBER,D,20031121,000000,7255.00000,7299.99000,7216.09000,7255.00000
SBER,D,20031124,000000,7250.00000,7299.99000,7230.00000,7278.99000
SBER,D,20031125,000000,7299.99000,7389.00000,7275.00000,7343.00000
SBER,D,20031126,000000,7354.00000,7446.00000,7328.00000,7396.97000
SBER,D,20031127,000000,7390.00000,7730.00000,7320.00000,7720.00000
