<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
ARMD,D,20081006,000000,201.00000,269.00000,200.00000,221.00000
ARMD,D,20081007,000000,224.75000,225.00000,200.00000,220.00000
ARMD,D,20081008,000000,210.00000,210.00000,189.00000,189.00000
ARMD,D,20081009,000000,172.01000,230.00000,165.00000,174.99000
ARMD,D,20081013,000000,184.99000,185.00000,155.00000,169.95000
ARMD,D,20081014,000000,169.90000,169.90000,169.00000,169.00000
ARMD,D,20081015,000000,169.00000,175.00000,160.00000,160.00000
ARMD,D,20081016,000000,155.00000,155.00000,128.00000,128.00000
ARMD,D,20081020,000000,139.95000,139.98000,115.01000,115.01000
ARMD,D,20081021,000000,118.00000,118.00000,100.00000,100.00000
ARMD,D,20081022,000000,104.86000,106.50000,102.00000,104.84000
ARMD,D,20081023,000000,80.00000,80.00000,78.66000,78.66000
ARMD,D,20081028,000000,65.00000,79.96000,60.01000,79.96000
ARMD,D,20081030,000000,79.96000,91.00000,68.00000,90.90000
ARMD,D,20081031,000000,84.00000,99.99000,79.00000,80.02000
ARMD,D,20081101,000000,87.00000,87.00000,75.01000,75.01000
ARMD,D,20081105,000000,90.01000,99.99000,77.04000,85.98000
ARMD,D,20081106,000000,85.87000,99.95000,80.00000,99.95000
ARMD,D,20081107,000000,98.02000,100.00000,80.05000,100.00000
ARMD,D,20081110,000000,99.98000,99.98000,95.00000,95.00000
ARMD,D,20081111,000000,95.00000,99.98000,81.01000,90.00000
ARMD,D,20081113,000000,82.01000,82.01000,81.00000,81.00000
ARMD,D,20081114,000000,77.00000,90.00000,77.00000,78.10000
ARMD,D,20081117,000000,78.10000,86.10000,75.00000,75.00000
ARMD,D,20081118,000000,79.00000,79.00000,72.95000,75.00000
ARMD,D,20081119,000000,72.95000,72.95000,61.01000,70.00000
ARMD,D,20081120,000000,70.00000,70.00000,68.00000,68.00000
ARMD,D,20081121,000000,71.97000,71.98000,65.02000,71.96000
ARMD,D,20081124,000000,72.00000,72.00000,69.98000,69.98000
ARMD,D,20081125,000000,69.98000,69.98000,65.80000,69.97000
ARMD,D,20081126,000000,69.00000,69.95000,65.00000,69.95000
ARMD,D,20081127,000000,74.95000,89.15000,62.30000,66.00000
ARMD,D,20081128,000000,64.05000,72.00000,58.86000,65.00000
ARMD,D,20081201,000000,68.98000,68.98000,46.40000,47.00000
ARMD,D,20081203,000000,47.00000,59.43000,47.00000,53.00000
ARMD,D,20081204,000000,60.00000,68.90000,60.00000,68.80000
ARMD,D,20081208,000000,70.00000,75.47000,58.00000,63.00000
ARMD,D,20081209,000000,65.00000,65.00000,51.70000,60.00000
ARMD,D,20081210,000000,63.50000,63.50000,52.07000,52.07000
ARMD,D,20081211,000000,64.52000,64.52000,60.00000,60.00000
